Property ID,Address,Size (sq ft),Age (years),Type,Floors,Condition,Construction Material,Fire Safety Systems,Accessibility Features,Recent Renovations,Current Use,Occupancy Status,Environmental Hazards,Inspection ID,Date of Last Inspection,Inspection Results,Identified Issues,Compliance Status,Quote ID,Service Required,Service Cost,Date of Quote,Region,Time Taken to Generate Quote,Quote Expiry Date,Quote Closure Status,Has Alarms,Has Sprinklers,Has Extinguishers
19665,"288 Amy Ford
Ryanbury, NE 94878",1110,3,Industrial,8,Excellent,Concrete,Alarms,Wide Doorways,Wife event.,Residential,Vacant,Mold,32631.0,2024-08-18,Passed with minor issues,Future society its record big significant.,Compliant,31819.0,Plumbing,1582.8,2024-07-31,New Adam,6 days,2025-07-09,Expired,1,0,0
19665,"288 Amy Ford
Ryanbury, NE 94878",1110,3,Industrial,8,Excellent,Concrete,Alarms,Wide Doorways,Wife event.,Residential,Vacant,Mold,32631.0,2024-08-18,Passed with minor issues,Future society its record big significant.,Compliant,43855.0,Roof Repair,4410.6,2024-03-05,Williamport,6 days,2025-03-13,Closed,1,0,0
19667,"201 Hart Port
New Jeffreyside, AL 71989",6350,63,Residential,3,Poor,Steel,Alarms,"None, Wide Doorways, Ramps",Clear camera.,Warehouse,Vacant,Lead Paint,22436.0,2022-03-31,Passed with minor issues,Forward plan rather field.,Compliant,10894.0,Roof Repair,3240.48,2024-04-11,Abbottshire,6 days,2025-03-28,Pending,1,0,0
19667,"201 Hart Port
New Jeffreyside, AL 71989",6350,63,Residential,3,Poor,Steel,Alarms,"None, Wide Doorways, Ramps",Clear camera.,Warehouse,Vacant,Lead Paint,22436.0,2022-03-31,Passed with minor issues,Forward plan rather field.,Compliant,40541.0,Interior Painting,1599.11,2024-06-19,Maxwellchester,5 days,2025-07-23,Expired,1,0,0
19667,"201 Hart Port
New Jeffreyside, AL 71989",6350,63,Residential,3,Poor,Steel,Alarms,"None, Wide Doorways, Ramps",Clear camera.,Warehouse,Vacant,Lead Paint,46765.0,2024-09-02,Failed,Forget think case several success.,Compliant,10894.0,Roof Repair,3240.48,2024-04-11,Abbottshire,6 days,2025-03-28,Pending,1,0,0
19667,"201 Hart Port
New Jeffreyside, AL 71989",6350,63,Residential,3,Poor,Steel,Alarms,"None, Wide Doorways, Ramps",Clear camera.,Warehouse,Vacant,Lead Paint,46765.0,2024-09-02,Failed,Forget think case several success.,Compliant,40541.0,Interior Painting,1599.11,2024-06-19,Maxwellchester,5 days,2025-07-23,Expired,1,0,0
19675,"475 Ashley Walk Apt. 373
Port Bianca, VT 38662",4246,72,Residential,2,Excellent,Wood,Sprinklers,"Wide Doorways, Elevator, Ramps, None",Bill.,Office,Occupied,Asbestos,38230.0,2024-07-14,Passed,Billion task can.,Non-compliant,32615.0,Roof Repair,834.29,2024-03-07,Jordanview,7 days,2024-09-20,Pending,0,1,0
19703,"75281 Brianna Knolls
Marthastad, CO 85362",9661,67,Industrial,4,Poor,Steel,Sprinklers,"Ramps, Wide Doorways",Carry act start.,Office,Vacant,Mold,37725.0,2023-07-08,Passed with minor issues,Act above player standard lawyer especially personal.,Non-compliant,6654.0,Plumbing,1027.55,2023-12-13,Lake William,5 days,2025-06-28,Pending,0,1,0
19707,"95287 Massey Ramp
Lake Lauren, LA 87560",2075,98,Industrial,8,Poor,Steel,Extinguishers,"None, Wide Doorways, Elevator",Father current player certainly.,Retail,Occupied,Lead Paint,15546.0,2022-03-07,Passed,Present money blue away not reality message girl.,Compliant,40817.0,Interior Painting,1789.96,2024-03-28,New Tonyaport,3 days,2024-09-18,Expired,0,0,1
19707,"95287 Massey Ramp
Lake Lauren, LA 87560",2075,98,Industrial,8,Poor,Steel,Extinguishers,"None, Wide Doorways, Elevator",Father current player certainly.,Retail,Occupied,Lead Paint,15546.0,2022-03-07,Passed,Present money blue away not reality message girl.,Compliant,43298.0,Plumbing,582.99,2024-05-10,Dixonborough,5 days,2025-01-24,Closed,0,0,1
19730,"76615 Pineda Gateway
South Franciscotown, TN 66468",8280,24,Residential,6,Good,Wood,Alarms,"Ramps, Wide Doorways",Level determine finally.,Residential,Vacant,Asbestos,5402.0,2023-10-30,Failed,Such bill major follow player detail bill.,Non-compliant,41863.0,Roof Repair,3737.52,2024-05-20,Baileyville,6 days,2025-02-19,Converted,1,0,0
19730,"76615 Pineda Gateway
South Franciscotown, TN 66468",8280,24,Residential,6,Good,Wood,Alarms,"Ramps, Wide Doorways",Level determine finally.,Residential,Vacant,Asbestos,11660.0,2023-11-08,Failed,Bag consumer clear page.,Non-compliant,41863.0,Roof Repair,3737.52,2024-05-20,Baileyville,6 days,2025-02-19,Converted,1,0,0
19741,"0938 Thomas Terrace
Jenkinston, OR 68268",9165,72,Industrial,1,Good,Concrete,"Extinguishers, Sprinklers, Alarms","Wide Doorways, Ramps",Growth history case.,Warehouse,Occupied,Asbestos,38347.0,2024-06-20,Passed with minor issues,Economic enter then property benefit material.,Compliant,4641.0,Roof Repair,2935.07,2024-05-21,New Cody,4 days,2025-05-07,Closed,1,1,1
19741,"0938 Thomas Terrace
Jenkinston, OR 68268",9165,72,Industrial,1,Good,Concrete,"Extinguishers, Sprinklers, Alarms","Wide Doorways, Ramps",Growth history case.,Warehouse,Occupied,Asbestos,38347.0,2024-06-20,Passed with minor issues,Economic enter then property benefit material.,Compliant,29604.0,Plumbing,3137.79,2024-08-22,Reidmouth,1 days,2025-06-03,Closed,1,1,1
19741,"0938 Thomas Terrace
Jenkinston, OR 68268",9165,72,Industrial,1,Good,Concrete,"Extinguishers, Sprinklers, Alarms","Wide Doorways, Ramps",Growth history case.,Warehouse,Occupied,Asbestos,38347.0,2024-06-20,Passed with minor issues,Economic enter then property benefit material.,Compliant,37606.0,Roof Repair,1199.76,2023-09-26,Billyside,4 days,2025-05-22,Pending,1,1,1
19742,"094 Jill Junction Apt. 169
West Josephhaven, NE 91249",8033,48,Industrial,10,Excellent,Brick,Sprinklers,"Elevator, None",Early since a impact.,Residential,Vacant,Lead Paint,25746.0,2023-06-14,Passed with minor issues,Like some under plant.,Compliant,14645.0,HVAC Installation,4155.5,2024-02-19,Cooperton,2 days,2025-09-07,Closed,0,1,0
19784,"9476 Martin Ferry
Peterland, NC 87086",7984,43,Industrial,7,Fair,Concrete,"Sprinklers, Alarms","None, Wide Doorways",Bed use.,Office,Vacant,Asbestos,22306.0,2022-10-22,Failed,Home action executive decision think concern perhaps model.,Non-compliant,32114.0,HVAC Installation,1947.94,2023-11-02,Andrewport,3 days,2025-03-19,Closed,1,1,0
19784,"9476 Martin Ferry
Peterland, NC 87086",7984,43,Industrial,7,Fair,Concrete,"Sprinklers, Alarms","None, Wide Doorways",Bed use.,Office,Vacant,Asbestos,22306.0,2022-10-22,Failed,Home action executive decision think concern perhaps model.,Non-compliant,40545.0,Roof Repair,1565.62,2024-03-23,Valerieside,2 days,2025-01-23,Converted,1,1,0
19789,"358 Isaac Plain
Richhaven, MI 77655",5042,36,Commercial,8,Fair,Concrete,"Extinguishers, Alarms","Elevator, Wide Doorways, Ramps, None",Task reduce campaign.,Residential,Vacant,Lead Paint,11574.0,2022-06-17,Passed,Single so beat receive party.,Non-compliant,3235.0,Interior Painting,4209.27,2024-07-06,Mcfarlandberg,6 days,2025-05-25,Closed,1,0,1
19816,"USS Thomas
FPO AP 52642",4516,19,Commercial,6,Good,Wood,Sprinklers,Wide Doorways,Behind discuss small.,Retail,Occupied,Lead Paint,6881.0,2024-05-28,Passed,Skin really dark night wife try blood.,Non-compliant,12522.0,HVAC Installation,2470.52,2023-12-06,West Sharon,2 days,2025-06-08,Closed,0,1,0
19816,"USS Thomas
FPO AP 52642",4516,19,Commercial,6,Good,Wood,Sprinklers,Wide Doorways,Behind discuss small.,Retail,Occupied,Lead Paint,6881.0,2024-05-28,Passed,Skin really dark night wife try blood.,Non-compliant,33965.0,Plumbing,3483.81,2024-08-03,East Waynemouth,3 days,2024-11-18,Expired,0,1,0
19818,"96333 Lam Club
South Meganton, IA 55161",9001,73,Industrial,10,Poor,Concrete,"Alarms, Extinguishers","Ramps, None, Wide Doorways, Elevator",Behavior control deep.,Residential,Occupied,Mold,25077.0,2022-08-10,Failed,Cell character appear hard.,Compliant,5420.0,HVAC Installation,2696.6,2023-10-12,Jessicashire,6 days,2025-08-21,Closed,1,0,1
19818,"96333 Lam Club
South Meganton, IA 55161",9001,73,Industrial,10,Poor,Concrete,"Alarms, Extinguishers","Ramps, None, Wide Doorways, Elevator",Behavior control deep.,Residential,Occupied,Mold,25077.0,2022-08-10,Failed,Cell character appear hard.,Compliant,41526.0,Electrical Work,4220.42,2023-10-07,Harrisbury,4 days,2024-12-29,Pending,1,0,1
19820,"3712 Amanda Flats Apt. 305
Lisamouth, CA 81979",4715,40,Industrial,2,Poor,Brick,"Sprinklers, Alarms, Extinguishers","None, Ramps, Wide Doorways, Elevator",Where represent also.,Residential,Occupied,Asbestos,48302.0,2024-01-31,Passed with minor issues,President crime school building seek skin section.,Compliant,26037.0,Electrical Work,4167.99,2024-06-12,East David,6 days,2025-09-09,Pending,1,1,1
19823,"039 Jerry Corners Apt. 022
Port Daniel, KS 85901",2145,53,Industrial,1,Fair,Brick,Extinguishers,Ramps,Choice just magazine.,Office,Vacant,Lead Paint,2172.0,2024-02-26,Failed,Sort product suddenly.,Non-compliant,15996.0,Electrical Work,2229.24,2024-03-07,Port Drew,5 days,2025-05-04,Pending,0,0,1
19823,"039 Jerry Corners Apt. 022
Port Daniel, KS 85901",2145,53,Industrial,1,Fair,Brick,Extinguishers,Ramps,Choice just magazine.,Office,Vacant,Lead Paint,2172.0,2024-02-26,Failed,Sort product suddenly.,Non-compliant,45193.0,Electrical Work,2932.51,2023-12-06,Whitefurt,7 days,2024-12-10,Converted,0,0,1
19823,"039 Jerry Corners Apt. 022
Port Daniel, KS 85901",2145,53,Industrial,1,Fair,Brick,Extinguishers,Ramps,Choice just magazine.,Office,Vacant,Lead Paint,2172.0,2024-02-26,Failed,Sort product suddenly.,Non-compliant,49839.0,Roof Repair,2274.54,2024-06-03,South Briantown,2 days,2025-09-02,Converted,0,0,1
19862,"1244 Brown Prairie
Port Nicholefurt, SD 71911",4432,61,Commercial,8,Poor,Brick,Sprinklers,"None, Ramps",See talk.,Office,Vacant,Asbestos,30947.0,2022-04-18,Passed with minor issues,Join sport us together property main part.,Compliant,5031.0,Interior Painting,4450.73,2024-08-07,Carlosmouth,4 days,2025-01-29,Closed,0,1,0
19862,"1244 Brown Prairie
Port Nicholefurt, SD 71911",4432,61,Commercial,8,Poor,Brick,Sprinklers,"None, Ramps",See talk.,Office,Vacant,Asbestos,30947.0,2022-04-18,Passed with minor issues,Join sport us together property main part.,Compliant,27932.0,Plumbing,4311.63,2023-12-28,East Alicia,6 days,2025-07-20,Expired,0,1,0
19862,"1244 Brown Prairie
Port Nicholefurt, SD 71911",4432,61,Commercial,8,Poor,Brick,Sprinklers,"None, Ramps",See talk.,Office,Vacant,Asbestos,30947.0,2022-04-18,Passed with minor issues,Join sport us together property main part.,Compliant,34721.0,Electrical Work,3602.21,2024-02-14,East Jacqueline,2 days,2025-05-15,Converted,0,1,0
19868,"0123 Jessica Village Apt. 792
Christinestad, MD 46808",3131,6,Commercial,6,Good,Steel,Extinguishers,"Ramps, Wide Doorways",Soon race firm.,Office,Occupied,Lead Paint,28015.0,2022-11-08,Passed,Produce material hot short consider several win.,Non-compliant,18916.0,HVAC Installation,2388.58,2023-09-27,New Stevenborough,2 days,2025-04-28,Closed,0,0,1
19868,"0123 Jessica Village Apt. 792
Christinestad, MD 46808",3131,6,Commercial,6,Good,Steel,Extinguishers,"Ramps, Wide Doorways",Soon race firm.,Office,Occupied,Lead Paint,28015.0,2022-11-08,Passed,Produce material hot short consider several win.,Non-compliant,26424.0,HVAC Installation,2886.69,2024-07-09,Ryanland,5 days,2025-07-16,Converted,0,0,1
19868,"0123 Jessica Village Apt. 792
Christinestad, MD 46808",3131,6,Commercial,6,Good,Steel,Extinguishers,"Ramps, Wide Doorways",Soon race firm.,Office,Occupied,Lead Paint,28015.0,2022-11-08,Passed,Produce material hot short consider several win.,Non-compliant,45229.0,Electrical Work,2279.32,2024-04-24,West Joshuaton,6 days,2024-09-27,Converted,0,0,1
19868,"0123 Jessica Village Apt. 792
Christinestad, MD 46808",3131,6,Commercial,6,Good,Steel,Extinguishers,"Ramps, Wide Doorways",Soon race firm.,Office,Occupied,Lead Paint,36879.0,2021-11-13,Passed with minor issues,Go chair into pull understand source building.,Non-compliant,18916.0,HVAC Installation,2388.58,2023-09-27,New Stevenborough,2 days,2025-04-28,Closed,0,0,1
19868,"0123 Jessica Village Apt. 792
Christinestad, MD 46808",3131,6,Commercial,6,Good,Steel,Extinguishers,"Ramps, Wide Doorways",Soon race firm.,Office,Occupied,Lead Paint,36879.0,2021-11-13,Passed with minor issues,Go chair into pull understand source building.,Non-compliant,26424.0,HVAC Installation,2886.69,2024-07-09,Ryanland,5 days,2025-07-16,Converted,0,0,1
19868,"0123 Jessica Village Apt. 792
Christinestad, MD 46808",3131,6,Commercial,6,Good,Steel,Extinguishers,"Ramps, Wide Doorways",Soon race firm.,Office,Occupied,Lead Paint,36879.0,2021-11-13,Passed with minor issues,Go chair into pull understand source building.,Non-compliant,45229.0,Electrical Work,2279.32,2024-04-24,West Joshuaton,6 days,2024-09-27,Converted,0,0,1
19883,"PSC 2531, Box 9005
APO AA 35935",8255,21,Industrial,6,Excellent,Brick,"Alarms, Extinguishers, Sprinklers","Elevator, None",Better next.,Warehouse,Vacant,Lead Paint,23929.0,2023-01-09,Failed,Police deal relate figure avoid usually forget.,Non-compliant,13520.0,Interior Painting,2227.7,2024-06-09,Kinghaven,6 days,2025-07-02,Pending,1,1,1
19891,"5803 Mendoza Shore
Melissamouth, AL 95673",3091,98,Industrial,6,Good,Brick,"Sprinklers, Alarms, Extinguishers","None, Ramps, Wide Doorways",Learn.,Office,Vacant,Asbestos,33465.0,2023-06-28,Passed with minor issues,Rather consumer specific rise box task.,Non-compliant,47630.0,Roof Repair,1028.48,2023-10-17,Robertbury,4 days,2025-02-09,Expired,1,1,1
19893,"410 Kathleen Oval
North Autumn, HI 83956",7177,82,Industrial,2,Good,Steel,"Alarms, Sprinklers, Extinguishers","Elevator, None, Ramps",One summer.,Office,Occupied,Lead Paint,43176.0,2022-10-06,Passed,Move under speak on.,Non-compliant,15666.0,HVAC Installation,1211.13,2024-04-10,Fernandoside,4 days,2024-10-18,Expired,1,1,1
19893,"410 Kathleen Oval
North Autumn, HI 83956",7177,82,Industrial,2,Good,Steel,"Alarms, Sprinklers, Extinguishers","Elevator, None, Ramps",One summer.,Office,Occupied,Lead Paint,43176.0,2022-10-06,Passed,Move under speak on.,Non-compliant,44815.0,Plumbing,1744.84,2024-01-18,Maryshire,3 days,2025-09-01,Pending,1,1,1
19897,"86681 Ward Square
Kristintown, AZ 72191",7976,32,Residential,1,Fair,Steel,Alarms,Wide Doorways,Feeling significant price.,Warehouse,Occupied,Asbestos,41553.0,2024-03-07,Failed,Dog then investment move.,Non-compliant,32804.0,Electrical Work,3341.11,2024-07-05,Nancyfort,3 days,2025-01-15,Expired,1,0,0
19925,"982 Madeline Rest
Joseberg, MO 66405",9379,63,Industrial,8,Poor,Concrete,"Sprinklers, Alarms","Elevator, None, Ramps, Wide Doorways",Necessary down.,Warehouse,Vacant,Asbestos,8519.0,2022-07-13,Passed,Treat teach point senior image benefit method somebody.,Non-compliant,18751.0,Electrical Work,2215.87,2024-05-26,South Angelaton,3 days,2024-12-13,Converted,1,1,0
19925,"982 Madeline Rest
Joseberg, MO 66405",9379,63,Industrial,8,Poor,Concrete,"Sprinklers, Alarms","Elevator, None, Ramps, Wide Doorways",Necessary down.,Warehouse,Vacant,Asbestos,8519.0,2022-07-13,Passed,Treat teach point senior image benefit method somebody.,Non-compliant,45001.0,HVAC Installation,3841.02,2024-06-16,Natalietown,4 days,2025-05-08,Expired,1,1,0
19957,"62706 Dustin Harbors
New Alfredchester, TX 27707",3095,39,Commercial,5,Excellent,Concrete,"Alarms, Extinguishers, Sprinklers","Elevator, Wide Doorways, Ramps, None",Throughout economy purpose.,Office,Vacant,Asbestos,5239.0,2021-12-05,Passed,Goal require animal record forget order.,Compliant,14743.0,HVAC Installation,3015.73,2024-07-01,West Gregoryfort,7 days,2025-06-03,Closed,1,1,1
19988,"3439 Whitney Keys Apt. 653
Jordanmouth, LA 20476",3590,92,Commercial,8,Excellent,Wood,"Alarms, Extinguishers","None, Elevator, Wide Doorways",Population real.,Retail,Occupied,Mold,35331.0,2022-04-13,Passed,Although parent organization test.,Compliant,26745.0,Electrical Work,1524.31,2024-03-18,Marissaville,3 days,2025-06-24,Pending,1,0,1
19988,"3439 Whitney Keys Apt. 653
Jordanmouth, LA 20476",3590,92,Commercial,8,Excellent,Wood,"Alarms, Extinguishers","None, Elevator, Wide Doorways",Population real.,Retail,Occupied,Mold,35331.0,2022-04-13,Passed,Although parent organization test.,Compliant,33409.0,HVAC Installation,4541.35,2023-09-24,Annstad,7 days,2024-12-31,Converted,1,0,1
19996,"23848 Jessica Viaduct
Phillipsstad, NH 69604",5758,96,Industrial,4,Excellent,Brick,"Sprinklers, Alarms","Elevator, None",Food team well.,Warehouse,Vacant,Mold,33441.0,2021-11-04,Passed with minor issues,Top pay determine city.,Non-compliant,1296.0,HVAC Installation,2206.68,2024-01-25,Allisonburgh,4 days,2025-05-26,Converted,1,1,0
19996,"23848 Jessica Viaduct
Phillipsstad, NH 69604",5758,96,Industrial,4,Excellent,Brick,"Sprinklers, Alarms","Elevator, None",Food team well.,Warehouse,Vacant,Mold,33441.0,2021-11-04,Passed with minor issues,Top pay determine city.,Non-compliant,31537.0,Roof Repair,4640.84,2024-02-06,South Julianton,4 days,2024-10-06,Expired,1,1,0
19998,"74331 Annette Plain
Stevenfort, AR 79521",4814,40,Commercial,10,Poor,Concrete,"Sprinklers, Extinguishers","Ramps, None",Not someone rich.,Residential,Vacant,Lead Paint,42807.0,2021-11-24,Passed,Popular painting week four move difficult.,Non-compliant,37027.0,HVAC Installation,1939.16,2024-05-18,Butlermouth,6 days,2024-11-03,Converted,0,1,1
20001,"5187 Park Islands Apt. 282
Billland, MA 39985",5608,93,Commercial,3,Fair,Concrete,"Alarms, Sprinklers",Elevator,Wind language society.,Residential,Vacant,Mold,10948.0,2022-06-21,Passed,Mr minute onto protect service threat.,Compliant,15419.0,Electrical Work,4071.81,2023-11-30,Port Kathrynside,7 days,2025-05-14,Pending,1,1,0
20001,"5187 Park Islands Apt. 282
Billland, MA 39985",5608,93,Commercial,3,Fair,Concrete,"Alarms, Sprinklers",Elevator,Wind language society.,Residential,Vacant,Mold,10948.0,2022-06-21,Passed,Mr minute onto protect service threat.,Compliant,38060.0,Electrical Work,3038.9,2023-11-16,West Michelebury,5 days,2025-02-13,Expired,1,1,0
20002,"7672 Amy Springs Suite 435
Amyshire, MI 18786",8557,5,Commercial,4,Excellent,Brick,Sprinklers,Wide Doorways,Occur attorney.,Retail,Occupied,Mold,39098.0,2023-07-28,Passed with minor issues,Test just onto professor TV three.,Compliant,1981.0,Interior Painting,4149.66,2024-04-03,Paulfort,5 days,2025-08-24,Closed,0,1,0
20002,"7672 Amy Springs Suite 435
Amyshire, MI 18786",8557,5,Commercial,4,Excellent,Brick,Sprinklers,Wide Doorways,Occur attorney.,Retail,Occupied,Mold,39098.0,2023-07-28,Passed with minor issues,Test just onto professor TV three.,Compliant,22232.0,Electrical Work,3291.16,2023-11-04,Samanthaland,6 days,2024-12-11,Pending,0,1,0
20002,"7672 Amy Springs Suite 435
Amyshire, MI 18786",8557,5,Commercial,4,Excellent,Brick,Sprinklers,Wide Doorways,Occur attorney.,Retail,Occupied,Mold,39098.0,2023-07-28,Passed with minor issues,Test just onto professor TV three.,Compliant,34682.0,HVAC Installation,1670.53,2024-01-18,Lake Juan,2 days,2024-09-26,Pending,0,1,0
20002,"7672 Amy Springs Suite 435
Amyshire, MI 18786",8557,5,Commercial,4,Excellent,Brick,Sprinklers,Wide Doorways,Occur attorney.,Retail,Occupied,Mold,43091.0,2024-01-06,Passed with minor issues,Join memory traditional blue agreement identify respond.,Compliant,1981.0,Interior Painting,4149.66,2024-04-03,Paulfort,5 days,2025-08-24,Closed,0,1,0
20002,"7672 Amy Springs Suite 435
Amyshire, MI 18786",8557,5,Commercial,4,Excellent,Brick,Sprinklers,Wide Doorways,Occur attorney.,Retail,Occupied,Mold,43091.0,2024-01-06,Passed with minor issues,Join memory traditional blue agreement identify respond.,Compliant,22232.0,Electrical Work,3291.16,2023-11-04,Samanthaland,6 days,2024-12-11,Pending,0,1,0
20002,"7672 Amy Springs Suite 435
Amyshire, MI 18786",8557,5,Commercial,4,Excellent,Brick,Sprinklers,Wide Doorways,Occur attorney.,Retail,Occupied,Mold,43091.0,2024-01-06,Passed with minor issues,Join memory traditional blue agreement identify respond.,Compliant,34682.0,HVAC Installation,1670.53,2024-01-18,Lake Juan,2 days,2024-09-26,Pending,0,1,0
20004,"68383 Ruiz Centers Apt. 766
New Amber, FL 82530",6201,86,Commercial,1,Poor,Brick,"Sprinklers, Alarms","Elevator, Ramps, None",Floor hour.,Residential,Vacant,Asbestos,7608.0,2023-09-06,Failed,Usually ahead likely miss fly beat adult will.,Compliant,13288.0,Electrical Work,4680.32,2024-06-11,New Markmouth,1 days,2025-05-31,Converted,1,1,0
