Property ID,Address,Size (sq ft),Age (years),Type,Floors,Condition,Construction Material,Fire Safety Systems,Accessibility Features,Recent Renovations,Current Use,Occupancy Status,Environmental Hazards,Inspection ID,Date of Last Inspection,Inspection Results,Identified Issues,Compliance Status,Quote ID,Service Required,Service Cost,Date of Quote,Region,Time Taken to Generate Quote,Quote Expiry Date,Quote Closure Status,Has Alarms,Has Sprinklers,Has Extinguishers
20499,"USNS Haney
FPO AP 06315",508,9,Industrial,9,Fair,Brick,Alarms,"Ramps, Elevator",Born method deal.,Office,Occupied,None,10731.0,2021-09-23,Failed,Read be relate city.,Non-compliant,13363.0,Roof Repair,4017.49,2024-05-21,East Tiffanyfort,1 days,2025-02-01,Pending,1,0,0
20499,"USNS Haney
FPO AP 06315",508,9,Industrial,9,Fair,Brick,Alarms,"Ramps, Elevator",Born method deal.,Office,Occupied,None,41751.0,2024-04-01,Passed,Break responsibility news marriage arm set sit bag.,Compliant,13363.0,Roof Repair,4017.49,2024-05-21,East Tiffanyfort,1 days,2025-02-01,Pending,1,0,0
20500,"220 Arthur Prairie
Phillipsmouth, ID 07993",4628,85,Commercial,7,Poor,Wood,"Extinguishers, Alarms, Sprinklers","Wide Doorways, Ramps, None, Elevator",None,Residential,Occupied,None,5433.0,2024-01-25,Failed,Real foreign wind rather meet there though.,Non-compliant,23434.0,Interior Painting,3455.67,2024-02-04,New Bryanstad,6 days,2024-10-07,Expired,1,1,1
20500,"220 Arthur Prairie
Phillipsmouth, ID 07993",4628,85,Commercial,7,Poor,Wood,"Extinguishers, Alarms, Sprinklers","Wide Doorways, Ramps, None, Elevator",None,Residential,Occupied,None,9367.0,2022-08-24,Failed,None,Non-compliant,23434.0,Interior Painting,3455.67,2024-02-04,New Bryanstad,6 days,2024-10-07,Expired,1,1,1
20500,"220 Arthur Prairie
Phillipsmouth, ID 07993",4628,85,Commercial,7,Poor,Wood,"Extinguishers, Alarms, Sprinklers","Wide Doorways, Ramps, None, Elevator",None,Residential,Occupied,None,14690.0,2024-02-20,Passed,None,Compliant,23434.0,Interior Painting,3455.67,2024-02-04,New Bryanstad,6 days,2024-10-07,Expired,1,1,1
20500,"220 Arthur Prairie
Phillipsmouth, ID 07993",4628,85,Commercial,7,Poor,Wood,"Extinguishers, Alarms, Sprinklers","Wide Doorways, Ramps, None, Elevator",None,Residential,Occupied,None,42500.0,2024-08-12,Passed with minor issues,None,Compliant,23434.0,Interior Painting,3455.67,2024-02-04,New Bryanstad,6 days,2024-10-07,Expired,1,1,1
20501,"50444 Joshua Forges
Brianville, WI 39534",4707,18,Industrial,7,Good,Concrete,"Alarms, Extinguishers, Sprinklers","Ramps, Wide Doorways",None,Office,Vacant,None,42381.0,2024-06-22,Passed with minor issues,Oil never behind others first.,Compliant,4423.0,Interior Painting,4166.98,2023-09-28,Colleenside,4 days,2025-03-22,Closed,1,1,1
20501,"50444 Joshua Forges
Brianville, WI 39534",4707,18,Industrial,7,Good,Concrete,"Alarms, Extinguishers, Sprinklers","Ramps, Wide Doorways",None,Office,Vacant,None,48466.0,2023-05-29,Failed,There wide collection nothing far realize.,Non-compliant,4423.0,Interior Painting,4166.98,2023-09-28,Colleenside,4 days,2025-03-22,Closed,1,1,1
20504,"5482 Jim Lakes Apt. 133
East Laurahaven, VA 94049",7408,85,Residential,1,Excellent,Concrete,"Alarms, Extinguishers, Sprinklers","Wide Doorways, Elevator, Ramps",None,Residential,Vacant,None,35664.0,2024-09-07,Passed with minor issues,None,Compliant,13702.0,Plumbing,2625.35,2024-07-24,Evansland,6 days,2025-01-01,Expired,1,1,1
20505,"5138 Hammond Meadows
East Albert, WV 71921",741,15,Commercial,9,Excellent,Steel,"Alarms, Sprinklers, Extinguishers","None, Elevator, Ramps, Wide Doorways",Enjoy cold picture keep.,Office,Occupied,Mold,606.0,2022-03-24,Passed,None,Compliant,46491.0,Electrical Work,743.57,2024-02-04,South Angela,5 days,2024-12-31,Converted,1,1,1
20505,"5138 Hammond Meadows
East Albert, WV 71921",741,15,Commercial,9,Excellent,Steel,"Alarms, Sprinklers, Extinguishers","None, Elevator, Ramps, Wide Doorways",Enjoy cold picture keep.,Office,Occupied,Mold,606.0,2022-03-24,Passed,None,Compliant,49350.0,Plumbing,4904.12,2023-10-26,Russellchester,7 days,2024-12-08,Pending,1,1,1
20507,"01877 James Cliffs Apt. 409
Rhondahaven, NJ 05443",7436,97,Residential,2,Poor,Steel,"Sprinklers, Alarms, Extinguishers","None, Wide Doorways, Ramps, Elevator",No show miss.,Residential,Occupied,None,43143.0,2022-05-08,Passed,Avoid election teacher purpose instead race smile.,Compliant,13060.0,HVAC Installation,1728.74,2023-10-27,West Georgemouth,3 days,2025-03-11,Pending,1,1,1
20507,"01877 James Cliffs Apt. 409
Rhondahaven, NJ 05443",7436,97,Residential,2,Poor,Steel,"Sprinklers, Alarms, Extinguishers","None, Wide Doorways, Ramps, Elevator",No show miss.,Residential,Occupied,None,43143.0,2022-05-08,Passed,Avoid election teacher purpose instead race smile.,Compliant,47620.0,Roof Repair,3279.72,2024-06-30,Bradleybury,4 days,2025-09-02,Converted,1,1,1
20507,"01877 James Cliffs Apt. 409
Rhondahaven, NJ 05443",7436,97,Residential,2,Poor,Steel,"Sprinklers, Alarms, Extinguishers","None, Wide Doorways, Ramps, Elevator",No show miss.,Residential,Occupied,None,46240.0,2023-11-22,Failed,Light option style join six goal traditional drug.,Non-compliant,13060.0,HVAC Installation,1728.74,2023-10-27,West Georgemouth,3 days,2025-03-11,Pending,1,1,1
20507,"01877 James Cliffs Apt. 409
Rhondahaven, NJ 05443",7436,97,Residential,2,Poor,Steel,"Sprinklers, Alarms, Extinguishers","None, Wide Doorways, Ramps, Elevator",No show miss.,Residential,Occupied,None,46240.0,2023-11-22,Failed,Light option style join six goal traditional drug.,Non-compliant,47620.0,Roof Repair,3279.72,2024-06-30,Bradleybury,4 days,2025-09-02,Converted,1,1,1
20508,"9124 Ashley Isle Apt. 713
South Lauratown, SD 00981",4902,25,Industrial,7,Excellent,Wood,"Extinguishers, Alarms, Sprinklers","Wide Doorways, None, Ramps, Elevator",Claim hotel result.,Warehouse,Vacant,Lead Paint,10273.0,2022-04-21,Passed,None,Compliant,19410.0,Electrical Work,4639.12,2024-06-04,Kellyville,6 days,2024-11-02,Converted,1,1,1
20508,"9124 Ashley Isle Apt. 713
South Lauratown, SD 00981",4902,25,Industrial,7,Excellent,Wood,"Extinguishers, Alarms, Sprinklers","Wide Doorways, None, Ramps, Elevator",Claim hotel result.,Warehouse,Vacant,Lead Paint,14341.0,2024-06-23,Failed,Pm other television model claim push right simply.,Non-compliant,19410.0,Electrical Work,4639.12,2024-06-04,Kellyville,6 days,2024-11-02,Converted,1,1,1
20509,"4616 Matthew Rapids
West Alison, ME 05826",8347,39,Commercial,2,Excellent,Concrete,"Extinguishers, Sprinklers, Alarms","Elevator, None",None,Residential,Vacant,Lead Paint,46437.0,2022-07-04,Failed,Indeed decision I stop trial.,Compliant,33693.0,Interior Painting,1654.66,2024-02-12,Port Tinafurt,1 days,2025-07-23,Closed,1,1,1
20509,"4616 Matthew Rapids
West Alison, ME 05826",8347,39,Commercial,2,Excellent,Concrete,"Extinguishers, Sprinklers, Alarms","Elevator, None",None,Residential,Vacant,Lead Paint,46437.0,2022-07-04,Failed,Indeed decision I stop trial.,Compliant,34381.0,HVAC Installation,3154.68,2024-06-25,South Douglasstad,2 days,2025-06-09,Pending,1,1,1
20510,"9057 Alicia Common Apt. 922
New Lisafort, DE 48709",2550,85,Industrial,5,Poor,Brick,Alarms,"Ramps, Elevator, None, Wide Doorways",Part keep prove.,Residential,Vacant,None,4619.0,2024-05-10,Passed,Who performance relationship there.,Compliant,946.0,Electrical Work,4520.01,2023-10-31,South Jared,7 days,2025-02-11,Closed,1,0,0
20510,"9057 Alicia Common Apt. 922
New Lisafort, DE 48709",2550,85,Industrial,5,Poor,Brick,Alarms,"Ramps, Elevator, None, Wide Doorways",Part keep prove.,Residential,Vacant,None,4619.0,2024-05-10,Passed,Who performance relationship there.,Compliant,11480.0,Interior Painting,4988.22,2024-02-24,Underwoodberg,3 days,2025-02-12,Pending,1,0,0
20510,"9057 Alicia Common Apt. 922
New Lisafort, DE 48709",2550,85,Industrial,5,Poor,Brick,Alarms,"Ramps, Elevator, None, Wide Doorways",Part keep prove.,Residential,Vacant,None,35180.0,2023-03-04,Passed with minor issues,Price ago American marriage future beyond major.,Non-compliant,946.0,Electrical Work,4520.01,2023-10-31,South Jared,7 days,2025-02-11,Closed,1,0,0
20510,"9057 Alicia Common Apt. 922
New Lisafort, DE 48709",2550,85,Industrial,5,Poor,Brick,Alarms,"Ramps, Elevator, None, Wide Doorways",Part keep prove.,Residential,Vacant,None,35180.0,2023-03-04,Passed with minor issues,Price ago American marriage future beyond major.,Non-compliant,11480.0,Interior Painting,4988.22,2024-02-24,Underwoodberg,3 days,2025-02-12,Pending,1,0,0
20511,"871 James Wells
West Jessicaside, OR 92155",4769,100,Residential,3,Poor,Wood,Extinguishers,Wide Doorways,Fly and.,Warehouse,Vacant,Mold,24673.0,2023-09-19,Passed with minor issues,From follow tend foreign.,Compliant,18389.0,Interior Painting,2099.6,2023-11-21,Harmonhaven,3 days,2025-08-07,Pending,0,0,1
20513,"Unit 9336 Box 0642
DPO AE 87369",3647,34,Residential,6,Excellent,Brick,"Extinguishers, Sprinklers","None, Elevator, Ramps, Wide Doorways",Report respond attack.,Warehouse,Occupied,None,38976.0,2024-06-25,Passed with minor issues,Deep above look change need sell sometimes so.,Non-compliant,29980.0,Interior Painting,4012.41,2024-09-09,Miguelfurt,7 days,2025-03-17,Expired,0,1,1
20516,"9610 Amanda Vista Suite 966
Savageberg, NJ 17812",8715,11,Commercial,5,Poor,Wood,"Alarms, Extinguishers","None, Elevator, Ramps, Wide Doorways",None,Residential,Occupied,None,5726.0,2022-12-13,Passed with minor issues,None,Non-compliant,32512.0,Electrical Work,4197.92,2023-09-24,West Stevenborough,4 days,2025-03-15,Pending,1,0,1
20516,"9610 Amanda Vista Suite 966
Savageberg, NJ 17812",8715,11,Commercial,5,Poor,Wood,"Alarms, Extinguishers","None, Elevator, Ramps, Wide Doorways",None,Residential,Occupied,None,17071.0,2022-05-16,Passed,None,Non-compliant,32512.0,Electrical Work,4197.92,2023-09-24,West Stevenborough,4 days,2025-03-15,Pending,1,0,1
20518,"3196 Eric Shoal
South Kellyton, SC 50004",3046,37,Commercial,9,Good,Steel,"Extinguishers, Sprinklers, Alarms","Ramps, Elevator, Wide Doorways, None",None,Office,Occupied,Asbestos,37271.0,2022-03-14,Passed with minor issues,None,Compliant,46279.0,Electrical Work,4456.94,2024-06-23,Hallfurt,4 days,2025-08-21,Expired,1,1,1
20523,"4592 Bailey Plaza
Kevinland, ID 50722",8444,37,Industrial,1,Excellent,Steel,"Alarms, Extinguishers",None,Care weight.,Warehouse,Vacant,Mold,13754.0,2023-01-25,Passed,Laugh thought very box song.,Non-compliant,2883.0,Roof Repair,4084.81,2024-03-07,Lake Johntown,6 days,2025-06-08,Expired,1,0,1
20523,"4592 Bailey Plaza
Kevinland, ID 50722",8444,37,Industrial,1,Excellent,Steel,"Alarms, Extinguishers",None,Care weight.,Warehouse,Vacant,Mold,13754.0,2023-01-25,Passed,Laugh thought very box song.,Non-compliant,8051.0,Plumbing,743.26,2023-11-24,West Lindaberg,6 days,2024-11-09,Converted,1,0,1
20523,"4592 Bailey Plaza
Kevinland, ID 50722",8444,37,Industrial,1,Excellent,Steel,"Alarms, Extinguishers",None,Care weight.,Warehouse,Vacant,Mold,13754.0,2023-01-25,Passed,Laugh thought very box song.,Non-compliant,24028.0,Roof Repair,1530.89,2024-04-28,Lake Christopherport,5 days,2025-03-26,Pending,1,0,1
20523,"4592 Bailey Plaza
Kevinland, ID 50722",8444,37,Industrial,1,Excellent,Steel,"Alarms, Extinguishers",None,Care weight.,Warehouse,Vacant,Mold,13754.0,2023-01-25,Passed,Laugh thought very box song.,Non-compliant,40404.0,Electrical Work,3707.88,2024-05-13,Jaredtown,6 days,2024-10-21,Expired,1,0,1
20523,"4592 Bailey Plaza
Kevinland, ID 50722",8444,37,Industrial,1,Excellent,Steel,"Alarms, Extinguishers",None,Care weight.,Warehouse,Vacant,Mold,17776.0,2023-08-25,Passed with minor issues,Start computer positive bring manager.,Compliant,2883.0,Roof Repair,4084.81,2024-03-07,Lake Johntown,6 days,2025-06-08,Expired,1,0,1
20523,"4592 Bailey Plaza
Kevinland, ID 50722",8444,37,Industrial,1,Excellent,Steel,"Alarms, Extinguishers",None,Care weight.,Warehouse,Vacant,Mold,17776.0,2023-08-25,Passed with minor issues,Start computer positive bring manager.,Compliant,8051.0,Plumbing,743.26,2023-11-24,West Lindaberg,6 days,2024-11-09,Converted,1,0,1
20523,"4592 Bailey Plaza
Kevinland, ID 50722",8444,37,Industrial,1,Excellent,Steel,"Alarms, Extinguishers",None,Care weight.,Warehouse,Vacant,Mold,17776.0,2023-08-25,Passed with minor issues,Start computer positive bring manager.,Compliant,24028.0,Roof Repair,1530.89,2024-04-28,Lake Christopherport,5 days,2025-03-26,Pending,1,0,1
20523,"4592 Bailey Plaza
Kevinland, ID 50722",8444,37,Industrial,1,Excellent,Steel,"Alarms, Extinguishers",None,Care weight.,Warehouse,Vacant,Mold,17776.0,2023-08-25,Passed with minor issues,Start computer positive bring manager.,Compliant,40404.0,Electrical Work,3707.88,2024-05-13,Jaredtown,6 days,2024-10-21,Expired,1,0,1
20523,"4592 Bailey Plaza
Kevinland, ID 50722",8444,37,Industrial,1,Excellent,Steel,"Alarms, Extinguishers",None,Care weight.,Warehouse,Vacant,Mold,42513.0,2023-05-11,Failed,Travel leader on knowledge.,Non-compliant,2883.0,Roof Repair,4084.81,2024-03-07,Lake Johntown,6 days,2025-06-08,Expired,1,0,1
20523,"4592 Bailey Plaza
Kevinland, ID 50722",8444,37,Industrial,1,Excellent,Steel,"Alarms, Extinguishers",None,Care weight.,Warehouse,Vacant,Mold,42513.0,2023-05-11,Failed,Travel leader on knowledge.,Non-compliant,8051.0,Plumbing,743.26,2023-11-24,West Lindaberg,6 days,2024-11-09,Converted,1,0,1
20523,"4592 Bailey Plaza
Kevinland, ID 50722",8444,37,Industrial,1,Excellent,Steel,"Alarms, Extinguishers",None,Care weight.,Warehouse,Vacant,Mold,42513.0,2023-05-11,Failed,Travel leader on knowledge.,Non-compliant,24028.0,Roof Repair,1530.89,2024-04-28,Lake Christopherport,5 days,2025-03-26,Pending,1,0,1
20523,"4592 Bailey Plaza
Kevinland, ID 50722",8444,37,Industrial,1,Excellent,Steel,"Alarms, Extinguishers",None,Care weight.,Warehouse,Vacant,Mold,42513.0,2023-05-11,Failed,Travel leader on knowledge.,Non-compliant,40404.0,Electrical Work,3707.88,2024-05-13,Jaredtown,6 days,2024-10-21,Expired,1,0,1
20526,"29263 Ibarra Hills
Port Melissa, IA 09648",6389,91,Residential,3,Poor,Steel,Extinguishers,"Wide Doorways, Ramps, Elevator, None",Economy base side.,Warehouse,Vacant,None,37648.0,2022-08-28,Passed with minor issues,Question crime certainly task.,Compliant,35477.0,Interior Painting,1669.4,2023-10-25,North David,5 days,2024-12-28,Converted,0,0,1
20526,"29263 Ibarra Hills
Port Melissa, IA 09648",6389,91,Residential,3,Poor,Steel,Extinguishers,"Wide Doorways, Ramps, Elevator, None",Economy base side.,Warehouse,Vacant,None,37648.0,2022-08-28,Passed with minor issues,Question crime certainly task.,Compliant,49910.0,HVAC Installation,1472.83,2024-04-09,Abbottville,4 days,2025-06-23,Converted,0,0,1
20528,"48249 Allison Club Suite 193
Leonardfort, AL 11932",3915,91,Commercial,7,Excellent,Brick,"Sprinklers, Alarms","None, Wide Doorways",None,Office,Occupied,None,2449.0,2022-01-28,Passed with minor issues,None,Non-compliant,17075.0,Interior Painting,3497.27,2024-09-12,South Diane,2 days,2025-07-18,Pending,1,1,0
20528,"48249 Allison Club Suite 193
Leonardfort, AL 11932",3915,91,Commercial,7,Excellent,Brick,"Sprinklers, Alarms","None, Wide Doorways",None,Office,Occupied,None,2449.0,2022-01-28,Passed with minor issues,None,Non-compliant,17469.0,Electrical Work,1698.28,2024-03-27,East Kimberly,2 days,2024-12-14,Converted,1,1,0
20528,"48249 Allison Club Suite 193
Leonardfort, AL 11932",3915,91,Commercial,7,Excellent,Brick,"Sprinklers, Alarms","None, Wide Doorways",None,Office,Occupied,None,2449.0,2022-01-28,Passed with minor issues,None,Non-compliant,28112.0,Interior Painting,2181.62,2024-03-03,Michaelmouth,4 days,2025-07-12,Closed,1,1,0
20528,"48249 Allison Club Suite 193
Leonardfort, AL 11932",3915,91,Commercial,7,Excellent,Brick,"Sprinklers, Alarms","None, Wide Doorways",None,Office,Occupied,None,9796.0,2024-02-21,Failed,None,Non-compliant,17075.0,Interior Painting,3497.27,2024-09-12,South Diane,2 days,2025-07-18,Pending,1,1,0
20528,"48249 Allison Club Suite 193
Leonardfort, AL 11932",3915,91,Commercial,7,Excellent,Brick,"Sprinklers, Alarms","None, Wide Doorways",None,Office,Occupied,None,9796.0,2024-02-21,Failed,None,Non-compliant,17469.0,Electrical Work,1698.28,2024-03-27,East Kimberly,2 days,2024-12-14,Converted,1,1,0
20528,"48249 Allison Club Suite 193
Leonardfort, AL 11932",3915,91,Commercial,7,Excellent,Brick,"Sprinklers, Alarms","None, Wide Doorways",None,Office,Occupied,None,9796.0,2024-02-21,Failed,None,Non-compliant,28112.0,Interior Painting,2181.62,2024-03-03,Michaelmouth,4 days,2025-07-12,Closed,1,1,0
20528,"48249 Allison Club Suite 193
Leonardfort, AL 11932",3915,91,Commercial,7,Excellent,Brick,"Sprinklers, Alarms","None, Wide Doorways",None,Office,Occupied,None,33272.0,2021-12-16,Failed,None,Compliant,17075.0,Interior Painting,3497.27,2024-09-12,South Diane,2 days,2025-07-18,Pending,1,1,0
20528,"48249 Allison Club Suite 193
Leonardfort, AL 11932",3915,91,Commercial,7,Excellent,Brick,"Sprinklers, Alarms","None, Wide Doorways",None,Office,Occupied,None,33272.0,2021-12-16,Failed,None,Compliant,17469.0,Electrical Work,1698.28,2024-03-27,East Kimberly,2 days,2024-12-14,Converted,1,1,0
20528,"48249 Allison Club Suite 193
Leonardfort, AL 11932",3915,91,Commercial,7,Excellent,Brick,"Sprinklers, Alarms","None, Wide Doorways",None,Office,Occupied,None,33272.0,2021-12-16,Failed,None,Compliant,28112.0,Interior Painting,2181.62,2024-03-03,Michaelmouth,4 days,2025-07-12,Closed,1,1,0
20529,"11210 Bennett Greens
Williamsbury, MT 88575",6476,93,Residential,2,Poor,Brick,"Alarms, Extinguishers, Sprinklers","Wide Doorways, Elevator, Ramps",Rule alone.,Residential,Vacant,Mold,24394.0,2023-12-05,Failed,None,Compliant,16246.0,HVAC Installation,1155.48,2024-02-10,Perryside,5 days,2025-07-14,Expired,1,1,1
20530,"767 Martinez Tunnel Suite 757
Rodriguezton, WA 71122",6547,62,Commercial,10,Fair,Steel,Sprinklers,"Wide Doorways, Elevator",Site give.,Office,Vacant,Mold,5158.0,2024-08-17,Failed,Issue student each order memory my.,Compliant,29936.0,Roof Repair,3319.8,2023-10-25,Port Nicholasmouth,4 days,2025-07-13,Expired,0,1,0
20530,"767 Martinez Tunnel Suite 757
Rodriguezton, WA 71122",6547,62,Commercial,10,Fair,Steel,Sprinklers,"Wide Doorways, Elevator",Site give.,Office,Vacant,Mold,5158.0,2024-08-17,Failed,Issue student each order memory my.,Compliant,38688.0,Plumbing,2446.33,2024-04-08,Rodriguezmouth,2 days,2025-08-02,Closed,0,1,0
20533,"5431 Sierra Brook Suite 831
Shellyshire, AR 36929",8354,3,Industrial,3,Good,Steel,"Extinguishers, Alarms, Sprinklers","Elevator, Wide Doorways, None",None,Office,Vacant,None,16456.0,2021-10-14,Failed,None,Non-compliant,32704.0,HVAC Installation,4203.96,2024-01-08,Terriport,7 days,2025-02-21,Expired,1,1,1
20533,"5431 Sierra Brook Suite 831
Shellyshire, AR 36929",8354,3,Industrial,3,Good,Steel,"Extinguishers, Alarms, Sprinklers","Elevator, Wide Doorways, None",None,Office,Vacant,None,25053.0,2022-05-14,Passed with minor issues,Song value lot hospital machine.,Compliant,32704.0,HVAC Installation,4203.96,2024-01-08,Terriport,7 days,2025-02-21,Expired,1,1,1
20533,"5431 Sierra Brook Suite 831
Shellyshire, AR 36929",8354,3,Industrial,3,Good,Steel,"Extinguishers, Alarms, Sprinklers","Elevator, Wide Doorways, None",None,Office,Vacant,None,30424.0,2021-10-31,Failed,Type street clearly large mother watch.,Compliant,32704.0,HVAC Installation,4203.96,2024-01-08,Terriport,7 days,2025-02-21,Expired,1,1,1
20533,"5431 Sierra Brook Suite 831
Shellyshire, AR 36929",8354,3,Industrial,3,Good,Steel,"Extinguishers, Alarms, Sprinklers","Elevator, Wide Doorways, None",None,Office,Vacant,None,48631.0,2022-10-08,Passed with minor issues,None,Compliant,32704.0,HVAC Installation,4203.96,2024-01-08,Terriport,7 days,2025-02-21,Expired,1,1,1
20535,"5709 Anna Neck Suite 561
Jacksonmouth, TN 02554",9958,37,Commercial,6,Fair,Concrete,Alarms,"Elevator, Ramps, Wide Doorways, None",Such.,Residential,Occupied,None,26188.0,2022-03-24,Passed with minor issues,None,Non-compliant,28572.0,Plumbing,4110.03,2024-03-10,South Margaretton,2 days,2025-03-26,Converted,1,0,0
20535,"5709 Anna Neck Suite 561
Jacksonmouth, TN 02554",9958,37,Commercial,6,Fair,Concrete,Alarms,"Elevator, Ramps, Wide Doorways, None",Such.,Residential,Occupied,None,40237.0,2023-10-12,Passed,Culture language travel policy blue.,Non-compliant,28572.0,Plumbing,4110.03,2024-03-10,South Margaretton,2 days,2025-03-26,Converted,1,0,0
20538,"956 Joseph Fords Suite 277
Port Steven, GA 45400",9896,93,Residential,10,Excellent,Wood,"Extinguishers, Alarms",Ramps,None,Office,Occupied,Asbestos,5102.0,2022-12-19,Passed,None,Compliant,43094.0,Roof Repair,3169.87,2023-12-31,East Nathan,3 days,2025-07-23,Closed,1,0,1
20539,"3806 Irwin Freeway Apt. 603
New Stephenport, MA 15677",2484,77,Residential,7,Excellent,Steel,"Alarms, Sprinklers","Elevator, None, Ramps",None,Residential,Occupied,None,24569.0,2023-06-25,Failed,Avoid according whether worker measure.,Compliant,352.0,HVAC Installation,3459.64,2023-11-10,Michaelborough,7 days,2024-12-11,Expired,1,1,0
